user_id,session_count,total_impressions,total_clicks,history_length,overall_ctr,total_articles_consumed,autos_share,entertainment_share,finance_share,foodanddrink_share,health_share,kids_share,lifestyle_share,middleeast_share,movies_share,music_share,news_share,northamerica_share,sports_share,travel_share,tv_share,video_share,weather_share,content_entropy,dominant_category_share,dominant_category,categories_engaged,cluster,persona
U14718,6,251,7,17,0.0278884462151394,24,0.0,0.0833333333333333,0.25,0.0,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,0.2083333333333333,0.0,0.2083333333333333,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,1.9439903027667325,0.25,finance,9,0,Power Explorer
U1472,1,25,1,10,0.04,11,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.3636363636363636,0.0909090909090909,0.0,1.6417347121875212,0.3636363636363636,tv,6,2,Lifestyle Explorer
U14721,2,129,3,14,0.0232558139534883,17,0.0,0.0,0.0,0.1764705882352941,0.2352941176470588,0.0,0.1764705882352941,0.0,0.0,0.0,0.1764705882352941,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0588235294117647,0.0,1.8438614379613667,0.2352941176470588,health,7,2,Lifestyle Explorer
U14722,5,221,9,44,0.0407239819004524,51,0.0196078431372549,0.0392156862745098,0.1176470588235294,0.1568627450980392,0.1764705882352941,0.0,0.2549019607843137,0.0,0.0,0.0196078431372549,0.1176470588235294,0.0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,2.088127641950971,0.2549019607843137,lifestyle,12,0,Power Explorer
U14723,4,99,4,19,0.0404040404040404,23,0.0869565217391304,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.2608695652173913,0.0,0.1739130434782608,0.0,0.0,0.0434782608695652,0.0,1.6434263483462594,0.3478260869565217,finance,7,1,Focused News Loyalist
U1473,2,92,2,8,0.0217391304347826,10,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,1.8866967846580789,0.2,lifestyle,7,2,Lifestyle Explorer
U14730,1,35,1,9,0.0285714285714285,10,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,1.6957425341696346,0.3,entertainment,6,2,Lifestyle Explorer
U14733,1,12,1,17,0.0833333333333333,14,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.509137344082687,0.8571428571428571,foodanddrink,3,2,Lifestyle Explorer
U14738,14,632,20,120,0.0316455696202531,138,0.0,0.036231884057971,0.1014492753623188,0.0072463768115942,0.036231884057971,0.0,0.1304347826086956,0.0,0.0507246376811594,0.0072463768115942,0.144927536231884,0.0,0.3188405797101449,0.0072463768115942,0.144927536231884,0.0144927536231884,0.0,1.982259673416945,0.3188405797101449,sports,12,0,Power Explorer
U14740,5,108,12,63,0.1111111111111111,75,0.0133333333333333,0.0133333333333333,0.0933333333333333,0.0,0.0266666666666666,0.0,0.0533333333333333,0.0,0.04,0.0533333333333333,0.5866666666666667,0.0,0.08,0.0,0.0266666666666666,0.0133333333333333,0.0,1.5436874171581474,0.5866666666666667,news,11,0,Power Explorer
U14741,1,22,2,12,0.0909090909090909,14,0.0,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,1.970181440026084,0.2142857142857142,foodanddrink,8,2,Lifestyle Explorer
U14743,1,42,3,15,0.0714285714285714,18,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.2777777777777778,0.0,0.0,0.0555555555555555,0.0,1.4798484184768597,0.3333333333333333,finance,5,1,Focused News Loyalist
U14748,10,401,21,52,0.0523690773067331,73,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0273972602739726,0.589041095890411,0.0,0.2054794520547945,0.0,0.0273972602739726,0.0273972602739726,0.0410958904109589,1.3784092128886636,0.589041095890411,news,10,0,Power Explorer
U1475,1,6,1,9,0.1666666666666666,10,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,1.4708084763221114,0.4,news,5,3,Selective High-Intent Reader
U14753,3,182,3,13,0.0164835164835164,16,0.0,0.0,0.0,0.125,0.0625,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0,0.1875,0.0625,0.0625,0.0,0.0,1.7710163687835907,0.3125,lifestyle,7,2,Lifestyle Explorer
U14754,1,32,1,27,0.03125,28,0.0,0.0357142857142857,0.1785714285714285,0.0,0.0357142857142857,0.0,0.1071428571428571,0.0,0.0,0.0714285714285714,0.1785714285714285,0.0,0.1785714285714285,0.0,0.2142857142857142,0.0,0.0,1.918838198425059,0.2142857142857142,tv,8,2,Lifestyle Explorer
U14755,1,5,1,19,0.2,20,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.1,0.05,0.1,0.05,0.0,1.6364955728889847,0.5,news,8,3,Selective High-Intent Reader
U14760,7,174,7,25,0.0402298850574712,32,0.0625,0.0,0.0,0.0,0.1875,0.0,0.1875,0.0,0.03125,0.03125,0.34375,0.0,0.03125,0.0,0.03125,0.0625,0.03125,1.882906204244773,0.34375,news,10,0,Power Explorer
U14761,3,55,4,11,0.0727272727272727,15,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.2666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,1.5990147122062977,0.2666666666666666,finance,6,1,Focused News Loyalist
U14762,1,74,3,9,0.0405405405405405,12,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.4166666666666667,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,1.6987829895138011,0.4166666666666667,lifestyle,7,2,Lifestyle Explorer
U14763,2,17,4,28,0.2352941176470588,31,0.0,0.0,0.0967741935483871,0.032258064516129,0.064516129032258,0.0,0.2580645161290322,0.0,0.032258064516129,0.032258064516129,0.1935483870967742,0.0,0.032258064516129,0.0967741935483871,0.0967741935483871,0.064516129032258,0.0,2.142174673225153,0.2580645161290322,lifestyle,11,3,Selective High-Intent Reader
U14765,3,107,6,54,0.0560747663551401,60,0.1333333333333333,0.0,0.1833333333333333,0.0166666666666666,0.1,0.0,0.05,0.0,0.0166666666666666,0.0,0.2166666666666666,0.0,0.1833333333333333,0.05,0.05,0.0,0.0,2.038150605632365,0.2166666666666666,news,10,0,Power Explorer
U14767,4,156,5,9,0.032051282051282,14,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.054720916906812,0.5714285714285714,news,4,1,Focused News Loyalist
U14768,7,170,8,114,0.0470588235294117,121,0.0082644628099173,0.0,0.0826446280991735,0.0165289256198347,0.0082644628099173,0.0,0.0661157024793388,0.0,0.0330578512396694,0.0413223140495867,0.2975206611570248,0.0,0.396694214876033,0.024793388429752,0.0165289256198347,0.0082644628099173,0.0,1.7036706599250713,0.396694214876033,sports,12,0,Power Explorer
U1477,2,57,2,10,0.0350877192982456,12,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.9184277849930976,0.5,news,3,1,Focused News Loyalist
U14771,6,240,7,24,0.0291666666666666,20,0.0,0.05,0.15,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.15,0.05,0.05,0.05,0.0,2.042316124449607,0.2,lifestyle,9,0,Power Explorer
U14773,1,38,2,9,0.0526315789473684,11,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.3636363636363636,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,1.7677614722893296,0.3636363636363636,news,7,1,Focused News Loyalist
U14775,6,160,10,37,0.0625,47,0.0,0.0212765957446808,0.1489361702127659,0.0425531914893617,0.0425531914893617,0.0,0.3617021276595745,0.0,0.0212765957446808,0.0638297872340425,0.1914893617021276,0.0,0.0425531914893617,0.0212765957446808,0.0212765957446808,0.0,0.0212765957446808,1.956195707290211,0.3617021276595745,lifestyle,12,0,Power Explorer
U14777,2,47,3,12,0.0638297872340425,15,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.5226999259857523,0.4666666666666667,sports,6,1,Focused News Loyalist
U1478,1,59,1,9,0.0169491525423728,10,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.0888999753452235,0.6,sports,4,1,Focused News Loyalist
U14781,1,7,1,11,0.1428571428571428,12,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.4166666666666667,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,1.5832584594204766,0.4166666666666667,news,6,3,Selective High-Intent Reader
U14782,4,80,4,13,0.05,17,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.1764705882352941,0.0,0.0588235294117647,0.0,0.2941176470588235,0.0588235294117647,0.0,0.0588235294117647,0.0,2.00288304109065,0.2941176470588235,sports,9,0,Power Explorer
U14788,1,46,1,14,0.0217391304347826,15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.9502705392332348,0.6,news,3,1,Focused News Loyalist
U14791,1,107,3,20,0.02803738317757,22,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.1363636363636363,0.0,0.4545454545454545,0.0,0.0,0.0454545454545454,0.0,1.579535198742669,0.4545454545454545,sports,7,1,Focused News Loyalist
U14792,5,50,5,6,0.1,11,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.4545454545454545,0.0909090909090909,0.0,0.0,0.0,1.540305825226517,0.4545454545454545,sports,6,1,Focused News Loyalist
U14795,1,54,3,18,0.0555555555555555,21,0.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0,0.1904761904761904,0.0,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0,0.0,0.0,0.238095238095238,0.0,0.0,2.042280201722753,0.238095238095238,tv,9,2,Lifestyle Explorer
U14798,2,46,4,54,0.0869565217391304,58,0.0344827586206896,0.0172413793103448,0.0517241379310344,0.0172413793103448,0.0,0.0,0.0862068965517241,0.0,0.0344827586206896,0.0,0.4137931034482758,0.0,0.1379310344827586,0.0517241379310344,0.0689655172413793,0.0862068965517241,0.0,1.9240181263247231,0.4137931034482758,news,11,1,Focused News Loyalist
U14799,4,66,6,23,0.0909090909090909,29,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0,0.1379310344827586,0.0,0.2758620689655172,0.0,0.0344827586206896,0.0344827586206896,0.1379310344827586,0.0689655172413793,0.0,2.154171444753308,0.2758620689655172,news,11,2,Lifestyle Explorer
U14802,7,85,9,8,0.1058823529411764,15,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.3624474851916286,0.3333333333333333,sports,4,1,Focused News Loyalist
U14804,3,100,3,7,0.03,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.1,0.0,0.1,1.3592367006650063,0.5,sports,5,1,Focused News Loyalist
U14805,5,327,11,50,0.0336391437308868,61,0.0,0.0327868852459016,0.0163934426229508,0.0,0.0,0.0,0.0163934426229508,0.0,0.081967213114754,0.0327868852459016,0.2622950819672131,0.0,0.3770491803278688,0.0,0.1475409836065573,0.0163934426229508,0.0163934426229508,1.69984786412998,0.3770491803278688,sports,10,0,Power Explorer
U14814,3,275,15,11,0.0545454545454545,26,0.0384615384615384,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0,0.1923076923076923,0.0,0.0384615384615384,0.0769230769230769,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0,2.195067280789839,0.2307692307692307,news,11,2,Lifestyle Explorer
U14815,7,161,17,83,0.1055900621118012,100,0.01,0.0,0.12,0.02,0.01,0.0,0.05,0.0,0.02,0.0,0.37,0.0,0.33,0.01,0.04,0.02,0.0,1.6395817641511323,0.37,news,11,0,Power Explorer
U14817,6,114,7,39,0.0614035087719298,44,0.0227272727272727,0.1136363636363636,0.0227272727272727,0.0,0.0227272727272727,0.0,0.3863636363636363,0.0,0.0227272727272727,0.0454545454545454,0.1136363636363636,0.0,0.0454545454545454,0.0227272727272727,0.1363636363636363,0.0454545454545454,0.0,1.984906773190428,0.3863636363636363,lifestyle,12,2,Lifestyle Explorer
U1482,6,276,6,30,0.0217391304347826,36,0.1111111111111111,0.0,0.0277777777777777,0.0,0.0,0.0,0.1944444444444444,0.0,0.0,0.0,0.5277777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0833333333333333,0.0,1.405554328510736,0.5277777777777778,news,7,1,Focused News Loyalist
U14822,5,245,13,34,0.0530612244897959,47,0.0,0.0425531914893617,0.1063829787234042,0.0,0.0425531914893617,0.0,0.2553191489361702,0.0,0.0638297872340425,0.0638297872340425,0.2127659574468085,0.0,0.0212765957446808,0.0212765957446808,0.1702127659574468,0.0,0.0,2.001387706449333,0.2553191489361702,lifestyle,10,0,Power Explorer
U14826,2,190,7,25,0.0368421052631578,29,0.0,0.0344827586206896,0.0,0.1034482758620689,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.3793103448275862,0.0,0.2413793103448276,0.0344827586206896,0.0344827586206896,0.0,0.0,1.596908055078057,0.3793103448275862,news,7,1,Focused News Loyalist
U14828,1,18,2,11,0.1111111111111111,13,0.0,0.0,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,1.5247073930301436,0.3076923076923077,sports,5,1,Focused News Loyalist
U1483,6,198,8,38,0.0404040404040404,46,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0652173913043478,0.0,0.1304347826086956,0.0,0.0,0.0217391304347826,0.5652173913043478,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0217391304347826,1.5612048505236438,0.5652173913043478,news,10,0,Power Explorer
U14832,4,58,4,27,0.0689655172413793,28,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.25,0.0,0.0357142857142857,0.0,0.1071428571428571,0.2142857142857142,0.0,1.8611005722334908,0.25,news,8,2,Lifestyle Explorer
U14836,12,349,15,32,0.0429799426934097,47,0.0638297872340425,0.0,0.0638297872340425,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,0.6170212765957447,0.0,0.1063829787234042,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,1.372502379430344,0.6170212765957447,news,8,0,Power Explorer
U14837,2,139,6,5,0.0431654676258992,11,0.0,0.0909090909090909,0.0,0.4545454545454545,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,1.540305825226517,0.4545454545454545,foodanddrink,6,2,Lifestyle Explorer
U14838,3,150,6,12,0.04,18,0.0555555555555555,0.0,0.0555555555555555,0.2222222222222222,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0555555555555555,2.0620695413001644,0.2222222222222222,foodanddrink,9,2,Lifestyle Explorer
U14839,3,150,3,17,0.02,20,0.0,0.05,0.0,0.05,0.15,0.0,0.05,0.0,0.05,0.0,0.35,0.0,0.1,0.15,0.0,0.05,0.0,1.915765316728204,0.35,news,9,2,Lifestyle Explorer
U14841,1,76,2,12,0.0263157894736842,13,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,1.631345420808597,0.3076923076923077,news,6,2,Lifestyle Explorer
U14846,2,25,2,20,0.08,22,0.0454545454545454,0.0,0.1363636363636363,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0,0.1363636363636363,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.0,0.0,2.161287119576154,0.1818181818181818,news,10,2,Lifestyle Explorer
U14848,1,80,3,25,0.0375,28,0.0,0.0,0.0357142857142857,0.0,0.0714285714285714,0.0,0.1071428571428571,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.3214285714285714,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0,2.043963243893994,0.3214285714285714,sports,10,2,Lifestyle Explorer
U14850,18,402,32,127,0.0796019900497512,158,0.1265822784810126,0.0126582278481012,0.1139240506329113,0.0443037974683544,0.0316455696202531,0.0,0.0316455696202531,0.0,0.0063291139240506,0.0126582278481012,0.2341772151898734,0.0,0.2784810126582278,0.0253164556962025,0.0632911392405063,0.0189873417721519,0.0,2.0473744766735305,0.2784810126582278,sports,13,0,Power Explorer
U14852,1,2,1,11,0.5,12,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.3333333333333333,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,1.6326309271543518,0.3333333333333333,lifestyle,6,3,Selective High-Intent Reader
U14854,3,151,3,15,0.0198675496688741,17,0.1764705882352941,0.1764705882352941,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0588235294117647,1.9561874676604516,0.2352941176470588,health,8,2,Lifestyle Explorer
U14855,1,9,1,15,0.1111111111111111,16,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.125,0.0,0.375,0.0,0.0625,0.0,0.1875,0.0625,0.0,1.7214023220140038,0.375,news,7,3,Selective High-Intent Reader
U14857,5,25,5,11,0.2,16,0.0,0.0,0.25,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.125,0.375,0.0,0.0,0.0,0.0625,0.0,0.0,1.6674619334292946,0.375,news,7,3,Selective High-Intent Reader
U14858,3,52,6,25,0.1153846153846153,31,0.0,0.0967741935483871,0.0,0.1290322580645161,0.032258064516129,0.0,0.2258064516129032,0.0,0.064516129032258,0.0967741935483871,0.0967741935483871,0.0,0.0,0.064516129032258,0.1290322580645161,0.0,0.064516129032258,2.183725281461953,0.2258064516129032,lifestyle,10,2,Lifestyle Explorer
U1486,2,103,3,8,0.029126213592233,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.7272727272727273,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.8855741515766717,0.7272727272727273,news,4,1,Focused News Loyalist
U14860,3,182,10,48,0.0549450549450549,54,0.0,0.0185185185185185,0.0555555555555555,0.1481481481481481,0.2592592592592592,0.0,0.1111111111111111,0.0,0.074074074074074,0.0185185185185185,0.1666666666666666,0.0,0.0555555555555555,0.0185185185185185,0.074074074074074,0.0,0.0,2.103985128408452,0.2592592592592592,health,11,0,Power Explorer
U14864,12,660,23,160,0.0348484848484848,180,0.0444444444444444,0.0388888888888888,0.0833333333333333,0.1222222222222222,0.0333333333333333,0.0,0.0888888888888888,0.0,0.0111111111111111,0.0055555555555555,0.4222222222222222,0.0,0.0388888888888888,0.0611111111111111,0.0055555555555555,0.0444444444444444,0.0,1.9643549267850116,0.4222222222222222,news,13,0,Power Explorer
U14865,5,191,6,33,0.031413612565445,39,0.0512820512820512,0.0,0.0512820512820512,0.0512820512820512,0.0256410256410256,0.0,0.0512820512820512,0.0,0.0512820512820512,0.0256410256410256,0.4358974358974359,0.0,0.1538461538461538,0.0,0.0512820512820512,0.0256410256410256,0.0256410256410256,1.9396398555900736,0.4358974358974359,news,12,0,Power Explorer
U14866,1,20,1,9,0.05,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.4,0.1,0.1,0.0,0.0,1.6094379124341,0.4,sports,6,1,Focused News Loyalist
U14868,3,203,4,7,0.0197044334975369,11,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,1.5157079520857129,0.3636363636363636,health,5,1,Focused News Loyalist
U14872,5,426,9,11,0.0211267605633802,15,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,1.8594288151492289,0.3333333333333333,news,8,0,Power Explorer
U14875,6,66,6,13,0.0909090909090909,19,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0,0.1578947368421052,0.0,0.1578947368421052,0.0526315789473684,0.0,2.278117962311032,0.1578947368421052,music,11,2,Lifestyle Explorer
U14878,3,71,6,30,0.0845070422535211,36,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0555555555555555,0.0833333333333333,0.0555555555555555,0.0277777777777777,0.0,1.2046979833839118,0.6666666666666666,news,7,1,Focused News Loyalist
U14881,3,76,3,13,0.0394736842105263,15,0.0,0.0,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.4,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,1.6792043316027068,0.4,news,7,1,Focused News Loyalist
U14885,9,206,10,32,0.0485436893203883,42,0.0,0.119047619047619,0.0,0.0476190476190476,0.0238095238095238,0.0,0.2857142857142857,0.0,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.0,0.0238095238095238,0.0238095238095238,0.119047619047619,0.0238095238095238,0.0,2.0503706320463437,0.2857142857142857,lifestyle,11,2,Lifestyle Explorer
U14886,7,185,12,50,0.0648648648648648,62,0.032258064516129,0.0967741935483871,0.0483870967741935,0.064516129032258,0.032258064516129,0.0,0.2096774193548387,0.0,0.032258064516129,0.0967741935483871,0.1129032258064516,0.0,0.064516129032258,0.032258064516129,0.1774193548387097,0.0,0.0,2.275924005668496,0.2096774193548387,lifestyle,12,0,Power Explorer
U14889,12,432,22,82,0.0509259259259259,101,0.0099009900990099,0.0297029702970297,0.0693069306930693,0.2277227722772277,0.1188118811881188,0.0,0.1188118811881188,0.0,0.0099009900990099,0.0297029702970297,0.2079207920792079,0.0,0.0198019801980198,0.0693069306930693,0.0693069306930693,0.0,0.0198019801980198,2.180294048149335,0.2277227722772277,foodanddrink,13,0,Power Explorer
U14894,2,106,4,13,0.0377358490566037,17,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.5294117647058824,0.0,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,1.3945573191650285,0.5294117647058824,news,6,1,Focused News Loyalist
U14896,1,30,1,10,0.0333333333333333,10,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.193549604098133,0.4,entertainment,4,2,Lifestyle Explorer
U14899,2,33,3,24,0.0909090909090909,27,0.0,0.037037037037037,0.0,0.037037037037037,0.037037037037037,0.0,0.037037037037037,0.0,0.0,0.074074074074074,0.1481481481481481,0.0,0.3703703703703703,0.0,0.2592592592592592,0.0,0.0,1.6818111704885104,0.3703703703703703,sports,8,2,Lifestyle Explorer
U149,1,83,1,15,0.0120481927710843,15,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.2666666666666666,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,2.2459520807289133,0.2666666666666666,news,11,2,Lifestyle Explorer
U1490,2,148,10,37,0.0675675675675675,47,0.0,0.0,0.1914893617021276,0.0212765957446808,0.0,0.0,0.1489361702127659,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0212765957446808,0.0,0.0425531914893617,0.0638297872340425,1.4171302528826526,0.5106382978723404,news,7,1,Focused News Loyalist
U14900,1,66,1,14,0.0151515151515151,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.7857142857142857,0.0,0.0714285714285714,0.0,0.0,0.7549967581308246,0.7857142857142857,sports,4,1,Focused News Loyalist
U14901,1,190,1,12,0.0052631578947368,13,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0769230769230769,0.0,0.0,1.484457535817486,0.4615384615384615,lifestyle,6,2,Lifestyle Explorer
U14906,3,171,4,14,0.023391812865497,17,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.4117647058823529,0.0,0.1176470588235294,0.0,0.2941176470588235,0.0,0.0,1.4770454048398876,0.4117647058823529,news,6,2,Lifestyle Explorer
U14911,3,238,4,41,0.0168067226890756,45,0.0222222222222222,0.0,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0,0.1777777777777777,0.0,0.0,0.0222222222222222,0.4666666666666667,0.0,0.0222222222222222,0.0222222222222222,0.1333333333333333,0.0,0.0222222222222222,1.7040647740591368,0.4666666666666667,news,11,0,Power Explorer
U14918,3,95,4,12,0.0421052631578947,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.4375,0.0,0.375,0.0,0.0,0.0,0.0,1.249343231067561,0.4375,news,5,1,Focused News Loyalist
U14919,4,307,4,39,0.013029315960912,42,0.0238095238095238,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0238095238095238,0.0238095238095238,0.1904761904761904,0.0,0.0476190476190476,0.0238095238095238,0.0714285714285714,0.0,0.0476190476190476,2.27225766352631,0.2142857142857142,health,13,0,Power Explorer
U14920,2,32,3,7,0.09375,10,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,1.6957425341696348,0.3,sports,6,1,Focused News Loyalist
