user_id,session_count,total_impressions,total_clicks,history_length,overall_ctr,total_articles_consumed,autos_share,entertainment_share,finance_share,foodanddrink_share,health_share,kids_share,lifestyle_share,middleeast_share,movies_share,music_share,news_share,northamerica_share,sports_share,travel_share,tv_share,video_share,weather_share,content_entropy,dominant_category_share,dominant_category,categories_engaged
U16730,1,69,1,12,0.014492753623188406,13,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,1.3516811946858949,0.3076923076923077,lifestyle,4
U16731,6,204,7,32,0.03431372549019608,39,0.2564102564102564,0.0,0.10256410256410256,0.1282051282051282,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,1.5630205645848287,0.38461538461538464,sports,6
U16732,2,44,2,19,0.045454545454545456,21,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,2.070493040427825,0.19047619047619047,health,9
U16744,8,207,13,51,0.06280193236714976,63,0.047619047619047616,0.07936507936507936,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.06349206349206349,0.0,0.3333333333333333,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.06349206349206349,2.1556474773845564,0.3333333333333333,sports,12
U16746,10,363,15,40,0.04132231404958678,55,0.01818181818181818,0.0,0.10909090909090909,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.8363636363636363,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.6097320751621673,0.8363636363636363,news,5
U16747,4,235,6,8,0.02553191489361702,14,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,2.0075563074378375,0.2857142857142857,news,9
U16749,7,397,20,42,0.05037783375314862,62,0.0,0.06451612903225806,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.0,0.3387096774193548,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.11290322580645161,0.0,0.22580645161290322,0.016129032258064516,0.016129032258064516,1.950396285151539,0.3387096774193548,lifestyle,12
U16750,6,178,6,16,0.033707865168539325,22,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,1.666332585328325,0.45454545454545453,sports,8
U16753,1,68,2,9,0.029411764705882353,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,1.4681399390162087,0.36363636363636365,news,5
U16757,1,7,1,11,0.14285714285714285,12,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.5,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,1.3579778549873245,0.5,news,5
U16761,6,103,8,37,0.07766990291262135,45,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.15555555555555556,0.0,0.0,0.022222222222222223,0.35555555555555557,0.0,0.2222222222222222,0.022222222222222223,0.022222222222222223,0.0,0.0,1.6943283739806128,0.35555555555555557,news,8
U16763,3,186,12,53,0.06451612903225806,65,0.03076923076923077,0.0,0.06153846153846154,0.1076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.015384615384615385,0.27692307692307694,0.0,0.4,0.015384615384615385,0.0,0.015384615384615385,0.0,1.6307375154056887,0.4,sports,9
U16764,3,28,3,19,0.10714285714285714,22,0.0,0.0,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.22727272727272727,0.0,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,1.7672569735891481,0.3181818181818182,finance,7
U16765,3,83,4,17,0.04819277108433735,21,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.19047619047619047,0.0,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.0,0.0,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.0,1.9513496062520657,0.23809523809523808,news,8
U16769,2,150,4,12,0.02666666666666667,16,0.0,0.1875,0.0,0.0625,0.125,0.0,0.125,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,1.6843729712135973,0.3125,tv,6
U1677,2,163,2,26,0.012269938650306749,28,0.0,0.0,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.0,0.10714285714285714,0.0,0.0,0.0,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.4493727697931693,0.5,news,6
U16771,3,68,4,18,0.058823529411764705,22,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.0,0.22727272727272727,0.0,0.13636363636363635,0.0,0.18181818181818182,0.0,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.0,0.0,1.9607619094590911,0.22727272727272727,lifestyle,8
U16774,1,56,2,27,0.03571428571428571,29,0.0,0.034482758620689655,0.1724137931034483,0.0,0.2413793103448276,0.0,0.1724137931034483,0.0,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,1.9123855052345013,0.2413793103448276,health,8
U16775,2,185,8,24,0.043243243243243246,32,0.09375,0.0,0.125,0.0625,0.34375,0.0,0.03125,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.03125,0.0,0.0,0.0,1.8992577087374152,0.34375,health,9
U16779,2,64,4,12,0.0625,16,0.0625,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,1.3421257227487469,0.375,news,5
U16780,2,38,2,9,0.05263157894736842,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,1.3667110520552042,0.45454545454545453,sports,5
U16781,4,146,5,20,0.03424657534246575,25,0.0,0.0,0.28,0.24,0.08,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.0,1.6266911888182778,0.28,finance,6
U16782,1,36,1,31,0.027777777777777776,32,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.5625,0.0,0.125,0.03125,0.09375,0.0,0.0,1.4769766942105191,0.5625,news,8
U16783,1,7,1,15,0.14285714285714285,16,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0625,0.0,0.25,0.0,0.125,0.0625,0.0,0.0,0.0,1.5808185358593017,0.375,health,6
U16785,3,60,3,19,0.05,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.6363636363636364,0.0,0.0,0.045454545454545456,0.0,1.1988181878247777,0.6363636363636364,sports,6
U16787,6,52,6,19,0.11538461538461539,25,0.04,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.52,0.0,0.16,0.04,0.0,0.0,0.04,1.5523915123194278,0.52,news,8
U16790,3,14,4,10,0.2857142857142857,14,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,1.809514255849282,0.2857142857142857,news,7
U16791,2,154,4,10,0.025974025974025976,14,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,1.6357434952314973,0.42857142857142855,news,7
U16792,5,187,7,17,0.0374331550802139,19,0.0,0.0,0.5263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0156378226755116,0.5263157894736842,finance,4
U16797,5,153,8,11,0.05228758169934641,18,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.5,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,1.5607104090414066,0.5,news,7
U1680,2,195,5,11,0.02564102564102564,16,0.0,0.0,0.0625,0.0,0.3125,0.0,0.125,0.0,0.0,0.1875,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,1.6304325826288886,0.3125,health,6
U16809,4,160,6,5,0.0375,11,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.4681399390162087,0.36363636363636365,finance,5
U1681,2,50,2,17,0.04,19,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.5263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,1.3677377825590769,0.5263157894736842,news,6
U16813,1,31,1,16,0.03225806451612903,17,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.17647058823529413,0.0,0.47058823529411764,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,1.3853603777875552,0.47058823529411764,news,5
U16818,29,865,49,118,0.056647398843930635,162,0.04938271604938271,0.012345679012345678,0.06790123456790123,0.04938271604938271,0.012345679012345678,0.0,0.018518518518518517,0.0,0.037037037037037035,0.024691358024691357,0.5246913580246914,0.0,0.07407407407407407,0.024691358024691357,0.06172839506172839,0.006172839506172839,0.037037037037037035,1.8235352592776142,0.5246913580246914,news,14
U16820,2,55,3,12,0.05454545454545454,15,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.2,0.0,0.13333333333333333,0.06666666666666667,0.0,2.1761856615603072,0.2,news,10
U16821,3,16,3,17,0.1875,20,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.05,0.05,0.0,2.068478531637835,0.2,lifestyle,9
U16822,13,272,42,147,0.15441176470588236,188,0.005319148936170213,0.015957446808510637,0.09042553191489362,0.15425531914893617,0.06382978723404255,0.0,0.17553191489361702,0.0,0.02127659574468085,0.026595744680851064,0.25,0.0,0.05319148936170213,0.05319148936170213,0.06914893617021277,0.010638297872340425,0.010638297872340425,2.199029150986539,0.25,news,14
U16827,1,23,1,9,0.043478260869565216,10,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.0,1.5047882836811908,0.3,entertainment,5
U16831,2,307,7,51,0.02280130293159609,58,0.017241379310344827,0.0,0.05172413793103448,0.06896551724137931,0.1724137931034483,0.0,0.1724137931034483,0.0,0.034482758620689655,0.0,0.27586206896551724,0.0,0.034482758620689655,0.017241379310344827,0.05172413793103448,0.10344827586206896,0.0,2.0591823531358378,0.27586206896551724,news,11
U16837,2,74,2,16,0.02702702702702703,18,0.1111111111111111,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.0,2.139085894695714,0.16666666666666666,news,9
U16839,5,208,8,6,0.038461538461538464,14,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.0075563074378375,0.21428571428571427,music,8
U16844,4,260,5,13,0.019230769230769232,18,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,1.6188490916819118,0.3333333333333333,sports,6
U16845,1,42,1,17,0.023809523809523808,18,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,1.9080368345090655,0.2222222222222222,news,8
U16847,2,51,3,27,0.058823529411764705,30,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.13333333333333333,0.03333333333333333,0.3,0.0,0.2,0.0,0.1,0.03333333333333333,0.03333333333333333,1.9791164087327378,0.3,news,10
U16851,3,91,4,38,0.04395604395604396,42,0.0,0.14285714285714285,0.09523809523809523,0.023809523809523808,0.09523809523809523,0.0,0.19047619047619047,0.0,0.07142857142857142,0.047619047619047616,0.09523809523809523,0.0,0.023809523809523808,0.07142857142857142,0.14285714285714285,0.0,0.0,2.2436185137418785,0.19047619047619047,lifestyle,11
U16852,10,292,15,0,0.05136986301369863,15,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.4,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,1.8065071652616693,0.4,lifestyle,8
U16853,2,71,2,21,0.028169014084507043,22,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.2727272727272727,0.0,0.3181818181818182,0.0,0.09090909090909091,0.0,0.0,1.5544328269016834,0.3181818181818182,sports,6
U16858,7,197,9,25,0.04568527918781726,34,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.14705882352941177,0.0,0.029411764705882353,0.058823529411764705,0.35294117647058826,0.0,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.029411764705882353,2.152622769612915,0.35294117647058826,news,13
U16861,6,209,13,57,0.06220095693779904,69,0.0,0.0,0.028985507246376812,0.07246376811594203,0.0,0.0,0.057971014492753624,0.0,0.0,0.028985507246376812,0.14492753623188406,0.0,0.6231884057971014,0.028985507246376812,0.0,0.0,0.014492753623188406,1.299197722064312,0.6231884057971014,sports,8
U16865,1,70,1,9,0.014285714285714285,10,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.0,0.2,0.0,1.5571130980576458,0.3,sports,5
U16867,1,60,1,9,0.016666666666666666,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9404479886553264,0.7,news,4
U16870,6,151,8,32,0.052980132450331126,36,0.0,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.0,0.1388888888888889,0.0,0.027777777777777776,0.05555555555555555,0.2222222222222222,0.0,0.0,0.027777777777777776,0.2222222222222222,0.027777777777777776,0.0,2.1131895700735672,0.2222222222222222,news,11
U16877,3,137,10,19,0.072992700729927,29,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.2413793103448276,0.0,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.0,0.0,0.0,0.27586206896551724,0.0,0.034482758620689655,1.950858531323158,0.27586206896551724,tv,10
U16878,1,3,1,14,0.3333333333333333,15,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,1.933809998920632,0.26666666666666666,news,8
U1688,2,31,2,8,0.06451612903225806,10,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,1.4184836619456564,0.4,health,5
U16880,2,29,3,10,0.10344827586206896,13,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.3076923076923077,0.0,0.07692307692307693,1.7782333057997075,0.3076923076923077,tv,7
U16892,1,25,1,12,0.04,13,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,1.697733591374392,0.23076923076923078,health,6
U16894,5,100,5,23,0.05,22,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.045454545454545456,0.4090909090909091,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,1.8295429402149286,0.4090909090909091,news,9
U16896,1,16,1,12,0.0625,13,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,1.3778195080390327,0.46153846153846156,news,5
U16898,9,32,9,36,0.28125,45,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.044444444444444446,0.044444444444444446,0.4,0.0,0.24444444444444444,0.022222222222222223,0.1111111111111111,0.0,0.044444444444444446,1.793115550027137,0.4,news,11
U16899,9,378,15,45,0.03968253968253968,58,0.43103448275862066,0.08620689655172414,0.06896551724137931,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.05172413793103448,0.017241379310344827,0.1896551724137931,0.0,0.017241379310344827,0.0,0.06896551724137931,0.034482758620689655,0.0,1.807539229499162,0.43103448275862066,autos,11
U1690,5,129,5,9,0.03875968992248062,14,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25731864054383163,0.9285714285714286,news,2
U16904,2,134,3,19,0.022388059701492536,19,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.7368421052631579,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.9269075593909928,0.7368421052631579,news,5
U16905,3,85,6,7,0.07058823529411765,13,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,1.4844575358174863,0.46153846153846156,news,6
U1691,6,237,9,15,0.0379746835443038,24,0.0,0.0,0.125,0.375,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,1.88435274054966,0.375,foodanddrink,9
U16913,1,124,5,9,0.04032258064516129,14,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,2.0449311748495913,0.2857142857142857,news,9
U16918,3,95,11,18,0.11578947368421053,29,0.0,0.13793103448275862,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.2413793103448276,0.0,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,2.0668950256350986,0.2413793103448276,news,9
U16919,3,161,4,10,0.024844720496894408,14,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.9911388966130941,0.6428571428571429,news,4
U16920,1,39,1,20,0.02564102564102564,21,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.42857142857142855,0.0,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.6158400630743868,0.42857142857142855,lifestyle,7
U16921,1,22,1,13,0.045454545454545456,14,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,1.7721393884375285,0.2857142857142857,autos,7
U16923,6,265,10,46,0.03773584905660377,56,0.03571428571428571,0.05357142857142857,0.08928571428571429,0.125,0.05357142857142857,0.0,0.07142857142857142,0.0,0.125,0.017857142857142856,0.23214285714285715,0.0,0.03571428571428571,0.125,0.03571428571428571,0.0,0.0,2.2655056443212214,0.23214285714285715,news,12
U16924,1,36,1,15,0.027777777777777776,16,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.75,0.0,0.0,0.0,0.0,0.908908734898781,0.75,sports,5
U1693,4,27,4,14,0.14814814814814814,18,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.2777777777777778,0.0,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0,1.7690361613040135,0.3333333333333333,sports,8
U16930,4,196,4,19,0.02040816326530612,23,0.043478260869565216,0.0,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0.34782608695652173,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,1.8212377228818126,0.34782608695652173,news,9
U16932,5,236,9,27,0.038135593220338986,36,0.08333333333333333,0.0,0.1111111111111111,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,0.25,0.0,0.0,0.0,0.05555555555555555,1.4122145852176258,0.4722222222222222,news,6
U16941,7,448,18,31,0.04017857142857143,49,0.0,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.0,0.30612244897959184,0.0,0.0,0.04081632653061224,0.24489795918367346,0.0,0.0,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.04081632653061224,1.9909306912601785,0.30612244897959184,lifestyle,11
U16948,2,60,4,23,0.06666666666666667,27,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,2.0631641386605746,0.25925925925925924,news,10
U1695,2,64,2,11,0.03125,13,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,1.631345420808597,0.46153846153846156,news,7
U16952,2,35,2,39,0.05714285714285714,40,0.0,0.0,0.075,0.05,0.025,0.0,0.025,0.0,0.025,0.0,0.25,0.0,0.425,0.05,0.075,0.0,0.0,1.675010948285322,0.425,sports,9
U16953,1,61,1,14,0.01639344262295082,15,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,1.617053152509554,0.3333333333333333,news,6
U16954,4,35,5,8,0.14285714285714285,13,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0,0.0,0.15384615384615385,1.519382664642301,0.38461538461538464,sports,5
U16955,4,180,5,27,0.027777777777777776,30,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.4666666666666667,0.0,0.06666666666666667,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.6529069774572176,0.4666666666666667,lifestyle,8
U16957,1,2,1,11,0.5,12,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,1.907283999321379,0.16666666666666666,finance,7
U16958,4,89,6,17,0.06741573033707865,23,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.0,0.13043478260869565,0.0,0.08695652173913043,0.08695652173913043,0.391304347826087,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,1.8082951719554843,0.391304347826087,news,8
U16959,3,85,3,7,0.03529411764705882,10,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8018185525433373,0.7,lifestyle,3
U1696,3,245,12,72,0.04897959183673469,84,0.023809523809523808,0.05952380952380952,0.05952380952380952,0.011904761904761904,0.047619047619047616,0.0,0.10714285714285714,0.0,0.05952380952380952,0.0,0.40476190476190477,0.0,0.08333333333333333,0.08333333333333333,0.047619047619047616,0.0,0.011904761904761904,2.0078139529345,0.40476190476190477,news,12
U16963,2,38,3,57,0.07894736842105263,59,0.0,0.1016949152542373,0.1016949152542373,0.03389830508474576,0.05084745762711865,0.0,0.23728813559322035,0.0,0.0847457627118644,0.05084745762711865,0.1016949152542373,0.0,0.03389830508474576,0.06779661016949153,0.11864406779661017,0.0,0.01694915254237288,2.2847158580581888,0.23728813559322035,lifestyle,12
U16965,9,512,27,68,0.052734375,94,0.0,0.010638297872340425,0.1702127659574468,0.0425531914893617,0.11702127659574468,0.0,0.0851063829787234,0.0,0.010638297872340425,0.010638297872340425,0.4574468085106383,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.031914893617021274,1.7549405029218759,0.4574468085106383,news,12
U16974,2,188,4,15,0.02127659574468085,19,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.3684210526315789,0.0,0.0,0.0,0.2631578947368421,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,1.7310255598676205,0.3684210526315789,lifestyle,8
U16975,2,58,2,19,0.034482758620689655,21,0.0,0.09523809523809523,0.0,0.047619047619047616,0.19047619047619047,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.3333333333333333,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.7357455494097993,0.3333333333333333,news,7
U16976,3,68,4,16,0.058823529411764705,20,0.05,0.0,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.15,0.05,0.1,0.0,0.0,2.0126926438092823,0.25,news,9
U16977,4,59,4,7,0.06779661016949153,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.2,0.0,0.0,0.0,1.2798542258336674,0.4,sports,4
U16980,3,117,3,15,0.02564102564102564,18,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,1.878967493188813,0.2222222222222222,sports,7
U16982,1,3,1,22,0.3333333333333333,22,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,1.873964522873435,0.2727272727272727,news,8
U16983,2,17,2,22,0.11764705882352941,23,0.043478260869565216,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.43478260869565216,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,1.6897046680359218,0.43478260869565216,news,8
